FID,geom,geometry_type,latitude,longitude,global_id,name,alternate_name,functional_status,ri_service_status,type,ownership,ward_code,accessibility,cce_quantity,cce_availability,cce_last_updated,mnch2,mnch2_last_updated,ward_name,lga_code,lga_name,state_code,state_name
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5c46,POINT (7.711630999892179 10.332993999985149),POINT,10.332993999985149,7.711630999892179,7cad404c-40f7-402c-90fc-0d5abfbbd78a,Asibitin Gwamnati Health Post,,Functional,Yes,Primary,Public,KD1207,,,Unknown,,,,Kufana,19012,Kajuru,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5c45,POINT (7.708972000085566 10.256432999965568),POINT,10.256432999965568,7.708972000085566,65577953-2181-49be-9b87-9eb76c0c75d4,Asibitin Unguwan Aku Health Post,,Functional,Unknown,Primary,Public,KD1207,,,Unknown,,,,Kufana,19012,Kajuru,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5c44,POINT (7.70911 10.25046),POINT,10.25046,7.70911,c346fee7-3f6c-42c7-8c85-0efd8f61914d,Unguwan Aku Health Clinic,,Unknown,Unknown,Primary,State Primary HealthCare Development Agency,KD1207,,,Unknown,,,,Kufana,19012,Kajuru,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5c43,POINT (7.771664999682514 10.232140000459594),POINT,10.232140000459594,7.771664999682514,cf765858-8447-41f5-9e8b-f6147c30669f,Rubu Health Clinic,,Functional,Yes,Primary,Public,KD1207,,,Unknown,,,,Kufana,19012,Kajuru,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5c42,POINT (7.785424000031071 10.044917000250393),POINT,10.044917000250393,7.785424000031071,f0164a68-13d6-4b6b-bedf-f9e025e74762,Maro Sarki Primary Health Center,,Functional,Unknown,Primary,Public,KD1208,,,Unknown,,,,Maro,19012,Kajuru,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5c41,POINT (7.637102000253265 10.038456999861125),POINT,10.038456999861125,7.637102000253265,2033b16b-b99d-48dc-a7fa-84eb3b12d944,Unguwan Gajere Health Clinic,,Functional,Unknown,Primary,Public,KD1208,,,Unknown,,,,Maro,19012,Kajuru,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5c40,POINT (7.762588999515799 10.025108999791769),POINT,10.025108999791769,7.762588999515799,a3b755f5-df20-4568-85ba-f4a10df46a9c,Bauda Health Clinic,,Functional,Yes,Primary,Public,KD1208,,,Unknown,,,,Maro,19012,Kajuru,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5c3f,POINT (7.680816999955539 10.037626000296484),POINT,10.037626000296484,7.680816999955539,a96527f1-1ef3-410f-aa2e-725b3586b28e,Karamai Health Clinic,,Functional,Yes,Primary,Public,KD1208,,,Unknown,,,,Maro,19012,Kajuru,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5c3e,POINT (7.796597999623316 10.081919000391508),POINT,10.081919000391508,7.796597999623316,9bd43000-117f-407b-b0de-0806fb1a53cd,Bakira Health Clinic,,Functional,Yes,Primary,Public,KD1208,,,Unknown,,,,Maro,19012,Kajuru,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5c3d,POINT (7.696445999574735 10.145473999574165),POINT,10.145473999574165,7.696445999574735,798c8460-af73-4629-8bfc-4aac16cbda47,Dogon Noma Health Clinic,,Functional,Yes,Primary,Public,KD1208,,,Unknown,,,,Maro,19012,Kajuru,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5c3c,POINT (7.781478000349978 10.007590999889146),POINT,10.007590999889146,7.781478000349978,67ff83d5-a6c1-45c9-92de-e2a999401db0,Ugakala Health Clinic,,Functional,Yes,Primary,Public,KD1208,,,Unknown,,,,Maro,19012,Kajuru,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5c3b,POINT (7.715840999752686 10.121540000312109),POINT,10.121540000312109,7.715840999752686,f3d641cb-96dd-473f-a725-cdb137211680,Unguwan Sarki Gamo Health Clinic,,Functional,Unknown,Primary,Public,KD1208,,,Unknown,,,,Maro,19012,Kajuru,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5c3a,POINT (7.736413999731099 10.031954000442624),POINT,10.031954000442624,7.736413999731099,3e7e6606-5321-4c3b-8cc2-b7890626a9f2,Chibiya Health Clinic,,Functional,Yes,Primary,Public,KD1208,,,Unknown,,,,Maro,19012,Kajuru,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5c39,POINT (7.757840000289036 10.170759999754807),POINT,10.170759999754807,7.757840000289036,c5908f40-b625-408a-b85a-a6157cacfe02,Unguwan Barde Health Clinic,,Unknown,Unknown,Primary,Public,KD1208,,,Unknown,,,,Maro,19012,Kajuru,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5c38,POINT (7.75784 10.17076),POINT,10.17076,7.75784,edf8a219-2a66-4b96-aef9-156b03d53a84,Maro Primary Health Center,,Functional,Yes,Primary,State Primary HealthCare Development Agency,KD1208,,3,Yes,2018-02-06,,,Maro,19012,Kajuru,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5c37,POINT (7.757676000177639 10.409058999667764),POINT,10.409058999667764,7.757676000177639,f62926d7-deae-453d-8da3-f67e527d717a,Rimau Primary Health Center,,Functional,Yes,Primary,Public,KD1209,,1,Yes,2018-02-06,,,Rimau,19012,Kajuru,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5c36,POINT (7.771702999708282 10.376723999697674),POINT,10.376723999697674,7.771702999708282,92e97627-b06a-4649-9327-6cfab0d40b2d,Issabe Clinic,,Functional,Yes,Primary,Public,KD1209,,,Unknown,,,,Rimau,19012,Kajuru,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5c35,POINT (7.783852999963642 10.417418000347311),POINT,10.417418000347311,7.783852999963642,614571e2-91d3-4654-b799-07d233309a16,Hekan Clinic,,Unknown,Unknown,Primary,Public,KD1209,,,Unknown,,,,Rimau,19012,Kajuru,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5c34,POINT (7.752154000425662 10.463312999530785),POINT,10.463312999530785,7.752154000425662,84ef0730-0a10-40c0-a45d-3cd134fb47f2,Ekuzeh Clinic,,Functional,Yes,Primary,Public,KD1209,,,Unknown,,,,Rimau,19012,Kajuru,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5c33,POINT (7.689334999743096 10.20197199996187),POINT,10.20197199996187,7.689334999743096,ccf600dc-ce19-48f8-a56d-ff929414d552,Kutura Health Clinic,,Functional,Yes,Others,Public,KD1210,,,Unknown,,,,Tantattu,19012,Kajuru,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5c32,POINT (7.689394999783872 10.202132000070605),POINT,10.202132000070605,7.689394999783872,daa8ed85-cafc-4c1d-a6a2-9bdfe2019757,Health Center Kutura,,Unknown,Unknown,Primary,Private,KD1210,,,Unknown,,,,Tantattu,19012,Kajuru,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5c31,POINT (7.626394999978345 10.263808999977186),POINT,10.263808999977186,7.626394999978345,fc7b4ac2-ed28-485d-bca4-e38463e9ab79,Tantatu Health Center,,Functional,Yes,Primary,Public,KD1210,,,Unknown,,,,Tantattu,19012,Kajuru,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5c30,POINT (8.362727000281325 9.572539000291727),POINT,9.572539000291727,8.362727000281325,e88f04e5-d405-445a-9d4b-6258b8f68973,Tsonje Primary Health Center,,Functional,Yes,Primary,Public,KD1301,,,Unknown,,,,Agban,19013,Kaura,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5c2f,POINT (8.377923999606992 9.590752999667302),POINT,9.590752999667302,8.377923999606992,e134098f-e297-4aaa-9478-392aa89fa061,Agban Health Clinic,,Functional,Yes,Primary,Public,KD1301,,1,Yes,2018-02-06,,,Agban,19013,Kaura,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5c2e,POINT (8.329050000399377 9.597279000101423),POINT,9.597279000101423,8.329050000399377,6e76fefa-54e3-4875-8734-53cadc8ca1ac,Garaje Primary Health Center,,Functional,Yes,Primary,Public,KD1301,,,Unknown,,,,Agban,19013,Kaura,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5c2d,POINT (8.529809999806389 9.735740000179135),POINT,9.735740000179135,8.529809999806389,e41c0fc2-11ff-4c7e-a0a5-1972be2275fd,Unguwan Kaya Health Clinic,,Unknown,Unknown,Primary,Public,KD1302,,,Unknown,,,,Bondong,19013,Kaura,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5c2c,POINT (8.533560000354328 9.699779999746),POINT,9.699779999746,8.533560000354328,7581b0a3-8fb2-4fb3-b672-23d7c6b99ff9,Biniki Health Clinic,,Functional,Yes,Primary,Public,KD1302,,,Unknown,,,,Bondong,19013,Kaura,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5c2b,POINT (8.551815999758446 9.722373000096923),POINT,9.722373000096923,8.551815999758446,bd23cab9-028e-4989-b804-cf599f641b11,Bondong Health Clinic,,Functional,Yes,Primary,Public,KD1302,,1,Yes,2018-02-06,,,Bondong,19013,Kaura,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5c2a,POINT (8.559660000088058 9.723179999645197),POINT,9.723179999645197,8.559660000088058,030af899-ae1d-4044-a5f5-62f37c1304a1,Maman Yanbiuv Health Clinic,,Unknown,Unknown,Primary,Public,KD1302,,,Unknown,,,,Bondong,19013,Kaura,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5c29,POINT (8.55068 9.7423),POINT,9.7423,8.55068,686473f7-1b48-4e85-8431-04ea8a6b64ec,Chori Primary Health Center,,Unknown,Unknown,Primary,State Primary HealthCare Development Agency,KD1302,,,Unknown,,,,Bondong,19013,Kaura,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5c28,POINT (8.569649999875821 9.695119999579788),POINT,9.695119999579788,8.569649999875821,5b3d4ed1-622d-4927-b905-eb6e1735f98e,Un Gata Health Post,,Unknown,Unknown,Primary,Public,KD1302,,,Unknown,,,,Bondong,19013,Kaura,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5c27,POINT (8.355735999531305 9.635064999775238),POINT,9.635064999775238,8.355735999531305,af71f2a8-ac41-48b0-933d-3eb8dece43f0,Fada Health Clinic,,Unknown,Unknown,Primary,Public,KD1303,,,Unknown,,,,Fada,19013,Kaura,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5c26,POINT (8.39364 9.60727),POINT,9.60727,8.39364,a6fcea1d-692a-488c-b376-4b037a67842d,Fada Maternity And Child Health,,Unknown,Unknown,Primary,State Ministry Of Health,KD1303,,,Unknown,,,,Fada,19013,Kaura,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5c25,POINT (8.3901549999174 9.610825000305283),POINT,9.610825000305283,8.3901549999174,7a501157-8892-403f-97dc-a35c5dc4c3c8,E C W A Com Health Center,,Unknown,Unknown,Primary,NGO/Humanitarian,KD1303,,,Unknown,,,,Fada,19013,Kaura,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5c24,POINT (8.428810000181613 9.639129999537204),POINT,9.639129999537204,8.428810000181613,7c28fe7c-fff2-4eb9-9b78-58a3140f6c31,Laruth Nursing And Maternity,,Unknown,Unknown,Primary,Public,KD1304,,,Unknown,,,,Kadarko,19013,Kaura,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5c23,POINT (8.419469999835542 9.632595000096956),POINT,9.632595000096956,8.419469999835542,d1ad9921-3367-4f3a-bccb-c310278a2eac,Dusai Primary Health Center,,Functional,Yes,Primary,Public,KD1304,,,Unknown,,,,Kadarko,19013,Kaura,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5c22,POINT (8.430148000090753 9.64392499979516),POINT,9.64392499979516,8.430148000090753,1f514ef1-43fe-44cd-aa78-1b7b3438736b,Kadarko Health Clinic,,Unknown,Unknown,Primary,Public,KD1304,,,Unknown,,,,Kadarko,19013,Kaura,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5c21,POINT (8.444370000000003 9.66044),POINT,9.66044,8.444370000000003,96f01fe1-c4bd-4f4e-925e-e598d5a8100f,Kadarko Primary Health Care,,Unknown,Unknown,Unknown,Unknown,KD1304,,,Unknown,,,,Kadarko,19013,Kaura,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5c20,POINT (8.447661999990657 9.639560999830053),POINT,9.639560999830053,8.447661999990657,d178aa1b-d07e-4baa-a81c-7301b8ad4231,Tachira Primary Health Center,,Unknown,Unknown,Primary,Public,KD1304,,,Unknown,,,,Kadarko,19013,Kaura,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5c1f,POINT (8.458146000114084 9.666532000155541),POINT,9.666532000155541,8.458146000114084,0e064751-22fc-4711-8971-a2cb3014816a,Amaks Health Clinic,,Unknown,Unknown,Primary,Public,KD1305,,,Unknown,,,,Kaura,19013,Kaura,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5c1e,POINT (8.47103999987496 9.667216999620962),POINT,9.667216999620962,8.47103999987496,4be4d595-cda2-4fa6-a356-3897e3927879,Kaura Rural Hospital,,Functional,Yes,Primary,Public,KD1305,,1,Yes,,,,Kaura,19013,Kaura,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5c1d,POINT (8.4559 9.66864),POINT,9.66864,8.4559,e3dc32ec-5a7d-4825-b442-6e93bb65dae0,Kaura Maternity And Child Health,,Unknown,Unknown,Primary,State Primary HealthCare Development Agency,KD1305,,,Unknown,,,,Kaura,19013,Kaura,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5c1c,POINT (8.48804 9.65075),POINT,9.65075,8.48804,458c1fcc-3aca-4e0a-b721-f1be058e8492,Antrung Health Clinic,,Functional,Yes,Primary,State Primary HealthCare Development Agency,KD1305,,,Unknown,,,,Kaura,19013,Kaura,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5c1b,POINT (8.455899999588041 9.668639999587867),POINT,9.668639999587867,8.455899999588041,83dfcfa7-2a33-485d-8971-ace75e48f517,Maternity Child Hospital Kaura,,Unknown,Unknown,Primary,Public,KD1305,,,Unknown,,,,Kaura,19013,Kaura,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5c1a,POINT (8.39945 9.611000000000002),POINT,9.611000000000002,8.39945,c1942bd8-2ca0-451c-800b-f78e9201a34f,Evangelical Church Of West Africa School Of Health,,Unknown,Unknown,Unknown,Unknown,KD1306,,,Unknown,,,,Kpak,19013,Kaura,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5c19,POINT (8.39790500018313 9.629911000273296),POINT,9.629911000273296,8.39790500018313,d258bc8d-fa98-440d-8f02-4f7869ad4124,Turaki Buga Memorial Hospital,,Functional,Yes,Primary,Public,KD1306,,,Unknown,,,,Kpak,19013,Kaura,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5c18,POINT (8.409408999999584 9.683048000377426),POINT,9.683048000377426,8.409408999999584,a8df4505-d879-4fbd-8076-40589ff6f242,Madama Health Clinic,,Functional,Yes,Primary,Public,KD1306,,,Unknown,,,,Kpak,19013,Kaura,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5c17,POINT (8.400170999722775 9.61022999990098),POINT,9.61022999990098,8.400170999722775,1467fda4-775f-4726-adbe-347baf5f00b9,Tswot Health Clinic,,Functional,Unknown,Primary,Public,KD1306,,,Unknown,,,,Kpak,19013,Kaura,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5c16,POINT (8.34357000026506 9.609908999682887),POINT,9.609908999682887,8.34357000026506,01b56f51-c51f-418b-875b-b28ffbeb6670,Kukum Daji Health Clinic,,Functional,Yes,Primary,Public,KD1307,,,Unknown,,,,Kukum,19013,Kaura,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5c15,POINT (8.36975 9.59721),POINT,9.59721,8.36975,a470beb6-4a23-49ac-88b5-7beef5c4e0c8,Kukum Dutse Maternity And Child Health,,Unknown,Unknown,Primary,State Ministry Of Health,KD1307,,,Unknown,,,,Kukum,19013,Kaura,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5c14,POINT (8.3854719997355 9.603473000309918),POINT,9.603473000309918,8.3854719997355,d497d1b5-4b3d-4a0b-b785-4406e7bab129,Dorokyong Community Health Clinic Kukum Gida,,Functional,Yes,Primary,Public,KD1307,,,Unknown,,,,Kukum,19013,Kaura,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5c13,POINT (8.324694000439706 9.607790000243142),POINT,9.607790000243142,8.324694000439706,3c3cf99b-7f4f-49d7-af3b-59a22f0ddfab,Zakwa Health Clinic,,Functional,Yes,Primary,Public,KD1307,,,Unknown,,,,Kukum,19013,Kaura,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5c12,POINT (8.375927000250101 9.703372000186619),POINT,9.703372000186619,8.375927000250101,eddc665d-d33d-406d-b6bc-8823925d39d5,Tum Health Center,,Functional,Yes,Primary,Public,KD1308,,,Unknown,,,,Malagum,19013,Kaura,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5c11,POINT (8.390900000423585 9.651760000118657),POINT,9.651760000118657,8.390900000423585,4ed7dcce-227f-40d3-8a5c-3d89e27c1391,Mallagum 1 Health Clinic,,Functional,Yes,Primary,Public,KD1308,,,Unknown,,,,Malagum,19013,Kaura,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5c10,POINT (8.388133999544209 9.677777999796717),POINT,9.677777999796717,8.388133999544209,01abb419-1a90-4e5b-a857-158872f0c857,Malagum 2 Primary Health Center,,Functional,Unknown,Primary,Public,KD1308,,1,Yes,,,,Malagum,19013,Kaura,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5c0f,POINT (8.512095999770565 9.668652999596702),POINT,9.668652999596702,8.512095999770565,4be093b0-d3fe-4938-b254-7938c3456a87,Monchok Primary Health Center,,Functional,Yes,Primary,Public,KD1309,,,Unknown,,,,Manchok,19013,Kaura,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5c0e,POINT (8.4989199998181 9.642900000098734),POINT,9.642900000098734,8.4989199998181,9a5e8ec0-7094-4c3b-b801-662537777149,Attakar Health Clinic,,Unknown,Unknown,Primary,Public,KD1309,,,Unknown,,,,Manchok,19013,Kaura,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5c0d,POINT (8.508326000209024 9.67294299951152),POINT,9.67294299951152,8.508326000209024,bed21c03-29c0-4def-a54e-873e2c0527c4,Medical Center,,Unknown,Unknown,Primary,Public,KD1309,,,Unknown,,,,Manchok,19013,Kaura,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5c0c,POINT (8.57604 9.67105),POINT,9.67105,8.57604,61417141-40d1-4451-8f0f-fb2332374338,Koron Iho Primary Health Care,,Unknown,Unknown,Primary,State Primary HealthCare Development Agency,KD1309,,,Unknown,,,,Manchok,19013,Kaura,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5c0b,POINT (8.506029912207067 9.668357863959157),POINT,9.668357863959157,8.506029912207067,44a84e98-ee12-481e-99d5-62ce5bbb44c6,Bature Medical Center,,Unknown,Unknown,Others,Private,KD1309,,,Unknown,,,,Manchok,19013,Kaura,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5c0a,POINT (8.508301 9.672913),POINT,9.672913,8.508301,f2e9d907-2e7d-4074-941b-097677d121fc,Manchok Medical Center,Medical Center,Unknown,Unknown,Primary,State Primary HealthCare Development Agency,KD1309,,,Unknown,,,,Manchok,19013,Kaura,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5c09,POINT (8.55303 9.65702),POINT,9.65702,8.55303,bb9ba40e-e43a-414a-8e6c-b113b75d6a2f,Health Zankan,,Functional,Yes,Primary,State Primary HealthCare Development Agency,KD1310,,1,Yes,2018-02-06,,,Zankan,19013,Kaura,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5c08,POINT (8.525639999973066 9.65136999985367),POINT,9.65136999985367,8.525639999973066,9f68d455-a508-4efb-9b31-619a9ca796ea,Sabon Gtari Primary Health Center,,Unknown,Unknown,Primary,Public,KD1310,,,Unknown,,,,Zankan,19013,Kaura,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5c07,POINT (8.505156667 9.627591667000004),POINT,9.627591667000004,8.505156667,f27c58cb-8713-415e-9965-297598494788,Fada Attakar Primary Health Center,,Functional,Unknown,Unknown,Unknown,KD1310,,,Unknown,,,,Zankan,19013,Kaura,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5c06,POINT (8.520700000000003 9.62691),POINT,9.62691,8.520700000000003,b150fe69-1a80-4546-b823-5cafed802d1f,Zankan Health Clinic,,Unknown,Unknown,Unknown,Unknown,KD1310,,,Unknown,,,,Zankan,19013,Kaura,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5c05,POINT (8.513058333 9.628106667000003),POINT,9.628106667000003,8.513058333,147a413a-6d12-475a-88ab-9463c5403c53,Sabon Gari Zankan Primary Health Care,,Functional,Unknown,Unknown,Unknown,KD1310,,,Unknown,,,,Zankan,19013,Kaura,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5c04,POINT (8.535969999991835 9.86468999979462),POINT,9.86468999979462,8.535969999991835,0d32028f-9078-4aca-b5c2-c5ce0cb5e70f,Kurmin Risga Primary Health Clinic,,Functional,Yes,Primary,Public,KD1401,,,Unknown,,,,Badurum,19014,Kauru,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5c03,POINT (8.477533000286599 9.922029999754443),POINT,9.922029999754443,8.477533000286599,28a0ff7a-d651-402c-b7d1-338dc4ce6a35,Kurmin Ruwa Health Facility,,Functional,Unknown,Primary,Public,KD1401,,,Unknown,,,,Badurum,19014,Kauru,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5c02,POINT (8.493180999918707 9.88416300002558),POINT,9.88416300002558,8.493180999918707,718e9e69-d49d-4efc-a36d-ebeb94c7892e,Bakin Kogi Primary Health Care,,Functional,Yes,Primary,Public,KD1401,,,Unknown,,,,Badurum,19014,Kauru,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5c01,POINT (8.477615000342325 9.922048999767355),POINT,9.922048999767355,8.477615000342325,440ca325-e1e2-48f1-9af7-dcad33bba69c,Kurmi Ruwa Health,,Functional,Yes,Others,Public,KD1401,,,Unknown,,,,Badurum,19014,Kauru,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5c00,POINT (8.4897 9.88153),POINT,9.88153,8.4897,b6b8ee17-411f-48dc-b2ce-72cba5ee5cdd,B Kogi Ecwa Health Clinic,,Unknown,Unknown,Others,Missions/Religious,KD1401,,,Unknown,,,,Badurum,19014,Kauru,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5bff,POINT (8.500612999968382 9.892830999915077),POINT,9.892830999915077,8.500612999968382,dd1990dd-6919-4410-913f-b9da92e9fde0,Rural Health Clinic,,Unknown,Unknown,Primary,Public,KD1401,,,Unknown,,,,Badurum,19014,Kauru,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5bfe,POINT (8.571890000397786 9.907049999576259),POINT,9.907049999576259,8.571890000397786,ff47e271-881c-4fcd-9335-3d109e59f8f3,Badurum Kassa Health Clinic,,Functional,Yes,Primary,Public,KD1401,,,Unknown,,,,Badurum,19014,Kauru,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5bfd,POINT (8.489699999553523 9.88153000023658),POINT,9.88153000023658,8.489699999553523,ffad2fe8-f33c-485f-851c-f3e68cb36d59,Ecwa Health Clinic B Kogi,,Unknown,Unknown,Primary,NGO/Humanitarian,KD1401,,,Unknown,,,,Badurum,19014,Kauru,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5bfc,POINT (8.500671 9.892883),POINT,9.892883,8.500671,d3c05f13-153a-4174-ba17-1cc59422bb18,Sanbinna Rural Health Clinic,,Unknown,Unknown,Primary,State Ministry Of Health,KD1401,,,Unknown,,,,Badurum,19014,Kauru,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5bfb,POINT (8.269713000082675 10.255560000372384),POINT,10.255560000372384,8.269713000082675,a6208b26-e7d7-464d-8932-6a637aca6b38,Bital Primary Health Center,,Unknown,Unknown,Primary,Public,KD1402,,,Unknown,,,,Bital,19014,Kauru,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5bfa,POINT (8.260648999924115 10.296692000319695),POINT,10.296692000319695,8.260648999924115,f9cf1891-d0b7-485c-ad6c-d78295de3570,Kiwollo Health Clinic,,Functional,Yes,Primary,Public,KD1402,,,Unknown,,,,Bital,19014,Kauru,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5bf9,POINT (8.324590000000002 10.17108),POINT,10.17108,8.324590000000002,09cc8e59-18ce-4be6-ad4b-90d596a24af7,Bital Clinic,,Unknown,Unknown,Unknown,Unknown,KD1402,,,Unknown,,,,Bital,19014,Kauru,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5bf8,POINT (8.280592000474485 10.15457199975583),POINT,10.15457199975583,8.280592000474485,137b89cd-d1a8-4fc3-9b1a-200dcd36ba7b,Kidugu Model Primary Health Center,,Functional,Yes,Primary,Public,KD1402,,9,Yes,2018-02-06,,,Bital,19014,Kauru,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5bf7,POINT (8.283277000298824 10.093302000125732),POINT,10.093302000125732,8.283277000298824,77b120ea-9b18-4c2c-a429-4adfdb23c845,Kusheka Primary Health Center,,Functional,Yes,Primary,Public,KD1402,,,Unknown,,,,Bital,19014,Kauru,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5bf6,POINT (8.365820000382882 10.187803000334725),POINT,10.187803000334725,8.365820000382882,86d6fe31-3069-4911-9233-9533581f0869,Kinugu Health Clinic,,Functional,Yes,Primary,Public,KD1402,,,Unknown,,,,Bital,19014,Kauru,KD,Kaduna
